"","PM25","Temperature","Humidity","grp"
"89",6.24652294853964,-13.8289634093992,62.5757997218359,"IASubset"
"90",5.41875694444444,-1.42061042524006,54.8569444444444,"IASubset"
"91",4.68038833405991,-3.51581164895433,70.6777883698761,"IASubset"
"92",3.27629166666667,-12.6401748971193,39.9166666666667,"IASubset"
"93",3.58932407407407,-14.0037722908093,36.1314814814815,"IASubset"
"94",1.00570138888889,-14.5516117969822,55.7791666666667,"IASubset"
"95",2.70601388888889,-7.75177183356196,78.6388888888889,"IASubset"
"96",2.54778472222222,-4.11351165980795,44.1277777777778,"IASubset"
"97",4.30372222222222,-12.6483196159122,56.4166666666667,"IASubset"
"98",2.52138090824838,-11.7571139257886,59.6116774791474,"IASubset"
"99",4.91105006954103,-2.82473943577328,49.2753824756606,"IASubset"
"100",1.72740972222222,-8.75943072702332,49.6861111111111,"IASubset"
"101",2.92882638888889,-2.22136488340192,44.4152777777778,"IASubset"
"102",4.0884375,-8.46236282578875,68.4,"IASubset"
"103",4.05050691604856,-12.8723870650954,52.3295454545455,"IASubset"
"104",4.79091751621872,-2.04218583736656,46.8276181649676,"IASubset"
"105",4.7239375,-2.14720507544582,55.8833333333333,"IASubset"
"106",3.59485416666667,-16.3108710562414,53.3638888888889,"IASubset"
"107",4.51400556328234,-10.4360480090661,41.865090403338,"IASubset"
"108",4.85646228902954,-0.765571009359102,46.4317862165963,"IASubset"
"109",4.85594351336972,-26.2552775203378,52.5514365152919,"IASubset"
"110",1.75672186418427,-27.4726253218781,49.7514619883041,"IASubset"
"111",4.56780555555556,-2.10905349794239,50.1347222222222,"IASubset"
"112",4.48015876917155,-3.44756238751906,46.196843082637,"IASubset"
"113",5.94146229790959,-9.50845907636031,42.7777777777778,"IASubset"
"114",4.68038833405991,-3.51581164895433,70.6777883698761,"IASubset"
"115",5.43621841113276,-5.47680456686956,41.7980501392758,"IASubset"
"116",6.32309722222222,-1.61908436213992,42.7972222222222,"IASubset"
"117",5.10117478364869,-2.83739880231108,73.1593172119488,"IASubset"
"118",1.53435416666667,-8.23945473251029,45.9611111111111,"IASubset"
"119",4.45814351851852,-23.2573159579332,45.9369786839666,"IASubset"
"120",1.39477153361345,-5.61299725651577,47.2791666666667,"IASubset"
"121",1.4166535443862,-15.2637745770462,75.9351851851852,"IASubset"
"122",1.5706485548154,-15.2550835148874,50.178431372549,"IASubset"
"123",2.56441212620779,-13.5498408117456,72.4703153988868,"IASubset"
"124",0.834206699420439,-13.7658686503571,57.2913719943423,"IASubset"
"125",5.9619499243758,-14.5003212630226,44.1263940520446,"IASubset"
"126",5.08712254351406,-4.98226492415242,48.0167364016736,"IASubset"
"127",1.85929166666667,-7.48028120713306,45.1027777777778,"IASubset"
"128",5.48189345832372,-4.10498192676411,54.8415841584158,"IASubset"
"129",1.93907051711118,-11.0288065843621,55.6018518518519,"IASubset"
"130",2.6034081815264,-12.4833808167142,43.8447552447552,"IASubset"
"131",5.41875694444444,-1.42061042524006,54.8569444444444,"IASubset"
"132",5.56943853619607,-11.669298275724,85.0611677479147,"IASubset"
"133",1.3515197837389,-6.27564388608565,53.7284522706209,"IASubset"
"134",6.30292885329619,0.239769090077731,44.1148148148148,"IASubset"
"135",4.55247282188177,-12.7793252862891,43.0974930362117,"IASubset"
"136",4.23902313594731,-14.4074303974987,51.5800744878957,"IASubset"
"137",4.15023611111111,-4.25868770004573,66.3037037037037,"IASubset"
"138",1.94400432241071,-21.2109540676548,51.8375116063138,"IASubset"
"139",4.51001020150884,-12.2388436099362,68.933147632312,"IASubset"
"140",4.86858849500566,-15.0803040695016,47.5018518518519,"IASubset"
"141",2.46685383322225,-15.6291379098397,70.4879089615932,"IASubset"
"142",5.69946808510638,-13.5986911981362,66.0527289546716,"IASubset"
"143",4.68038833405991,-3.51581164895433,70.6777883698761,"IASubset"
"144",3.83947916666667,-4.51688957475995,51.5944444444444,"IASubset"
"145",0.747302740037519,-25.6186582377059,40.6066790352505,"IASubset"
"146",2.95380208783609,-18.8923182441701,60.2008547008547,"IASubset"
"147",4.17368373493976,-16.8444146958203,48.852641334569,"IASubset"
"148",5.845375,-2.33996342021033,48.1898148148148,"IASubset"
"149",5.92062658399011,-1.18837892134137,54.4408901251739,"IASubset"
"150",4.38333175860284,-25.1265460703212,42.1000926784059,"IASubset"
"151",4.41945431094944,-5.88582884879181,55.9031339031339,"IASubset"
"152",3.39957962882585,-11.3930002547889,39.6266416510319,"IASubset"
"153",2.56625,-18.681841563786,40.4319444444444,"IASubset"
"154",0.834206699420439,-13.7658686503571,57.2913719943423,"IASubset"
"155",0.850815804606398,-20.1593555730672,44.0794326241135,"IASubset"
"156",0.63081644640235,-9.3030401914396,98.7400881057269,"IASubset"
"157",2.53018518518518,-8.65626428898034,30.3148148148148,"IASubset"
"158",1.34012151803347,-12.6203674831676,38.5893358278765,"IASubset"
"159",5.80797222222222,-5.58170438957476,42.1138888888889,"IASubset"
"160",1.2073267854783,-15.4419775927639,43.322849213691,"IASubset"
"161",4.93430362116992,-4.14680697410503,47.3537604456825,"IASubset"
"162",4.95568518518519,-6.20398948331047,71.4981481481481,"IASubset"
"163",4.88676030359933,-17.1782780301987,61.0390334572491,"IASubset"
"164",1.49249652294854,-5.92961761019248,67.6759388038943,"IASubset"
"165",6.05072435761057,-16.1901025319104,54.0310734463277,"IASubset"
"166",2.62097850099636,-29.2832647462277,54.7925925925926,"IASubset"
"167",3.5858657597547,-14.4903818547229,38.5618604651163,"IASubset"
"168",2.87690277777778,-20.9019204389575,42.5398148148148,"IASubset"
"169",1.15123294103331,-22.6638762852755,44.3105413105413,"IASubset"
"170",2.82242361111111,-20.7797496570645,58.8958333333333,"IASubset"
"171",1.34012151803347,-12.6203674831676,38.5893358278765,"IASubset"
"172",3.10726023859304,-20.6135374295297,46.2846820809249,"IASubset"
"173",4.36378623188406,-22.1909107174808,48.5575992255566,"IASubset"
"174",3.16497222222222,-25.3878029263832,55.0407407407407,"IASubset"
"175",5.09951766236724,-1.54984670684005,45.3577545195052,"IASubset"
"176",5.11918055555556,-3.83873456790124,56.3972222222222,"IASubset"
"177",4.53164659895001,-15.3670830593908,56.1153846153846,"IASubset"
"178",1.58192814707771,-10.9480122324159,28.9174311926606,"IASubset"
"179",3.43196075495468,-14.6084051304935,39.7914735866543,"IASubset"
"180",2.01672845227062,-11.0385702353574,50.4263206672845,"IASubset"
"181",0.848259259259259,-5.29892546867856,40.8181818181818,"IASubset"
"182",4.84627777777778,-0.892918381344307,47.5875,"IASubset"
"183",4.48091353157425,-6.31135619230857,54.0092764378479,"IASubset"
"184",0.674644460993081,-6.26298830599906,45.6999022482893,"IASubset"
"185",4.83358649789029,-1.6124915351357,45.4739803094233,"IASubset"
"186",2.59713256015515,-13.455359901143,37.8192771084337,"IASubset"
"187",1.49633333333333,-13.7791495198903,38.9583333333333,"IASubset"
"188",6.13914583333333,-4.04320987654321,51.3291666666667,"IASubset"
"189",6.30885625562046,-12.9936841382624,68.501390176089,"IASubset"
"190",4.27529166666667,-3.60210905349795,44.0722222222222,"IASubset"
"191",2.05726388888889,-5.61685528120713,41.6458333333333,"IASubset"
"192",5.23695833333333,-4.10108024691358,52.7458333333333,"IASubset"
"193",6.01679470445886,-17.7008318172977,54.5579240037071,"IASubset"
"194",5.69946808510638,-13.5986911981362,66.0527289546716,"IASubset"
"195",3.73593055555556,-12.9771090534979,42.2680555555556,"IASubset"
"196",3.51945099105995,-24.8751103316253,48.5162488393686,"IASubset"
"197",5.57394444444444,-1.96630658436214,54.9777777777778,"IASubset"
"198",1.58526388888889,-20.0347222222222,52.6611111111111,"IASubset"
"199",2.00419698631833,-11.9141528665338,39.7588126159555,"IASubset"
"200",2.01672845227062,-11.0385702353574,50.4263206672845,"IASubset"
"201",6.08142162914538,0.473289168068286,34.8100092678406,"IASubset"
"202",4.79088194444444,-1.46519204389575,51.1694444444444,"IASubset"
"203",2.28469444444444,-17.52829218107,52.8888888888889,"IASubset"
"204",2.14674698795181,-19.6093204727743,40.062094531974,"IASubset"
"205",4.74763652083485,-18.3160402208021,45.9063079777365,"IASubset"
"206",4.78835193257266,-3.34521411229919,51.0739191073919,"IASubset"
"207",6.17847222222222,-4.53918038408779,47.8513888888889,"IASubset"
"208",3.74501842340523,-1.59013722520538,58.6078066914498,"IASubset"
"209",2.55911345381526,-14.0086305441244,27.5138888888889,"IASubset"
"210",2.49325293052552,-14.3058413351623,33.3388888888889,"IASubset"
"211",4.01835185185185,-3.60853909465021,55.8305555555556,"IASubset"
"212",2.59912403431336,-27.1989382029543,52.3141797961075,"IASubset"
"213",2.03733917387469,-18.9694120190229,46.5214007782101,"IASubset"
"214",5.95602756324443,-24.8242455418381,74.6972222222222,"IASubset"
"215",4.85770827489481,-4.59311424100157,33.087323943662,"IASubset"
"216",2.2555963941235,-9.75823522008261,45.9666357738647,"IASubset"
"217",1.57288194444444,-21.9624485596708,49.5791666666667,"IASubset"
"218",6.2455171859873,-5.59244343476066,46.5,"IASubset"
"219",2.37791010194625,-15.3306673989405,45.0435588507878,"IASubset"
"220",3.73234794439286,-10.3915769684881,32.933147632312,"IASubset"
"221",1.65840768258377,-20.1148022054862,42.9897864438254,"IASubset"
"222",5.12999537037037,-19.3358481938729,57.3555555555556,"IASubset"
"223",4.36805952518931,-4.21255516063119,54.2447844228095,"IASubset"
"224",3.41530928873665,-14.7213403880071,61.04,"IASubset"
"225",4.52315199321854,-13.1610620383284,56.8284518828452,"IASubset"
"226",5.861,-13.94890260631,71.1388888888889,"IASubset"
"227",5.11918055555556,-3.83873456790124,56.3972222222222,"IASubset"
"228",4.08748408966321,-23.6291271228058,43.5124884366328,"IASubset"
"229",6.02368055555556,-7.87894375857339,44.9041666666667,"IASubset"
"230",3.32794389647442,-11.0992063492063,62.3628571428571,"IASubset"
"231",6.2776875,-6.45533264746228,80.0152777777778,"IASubset"
"232",1.49959543017438,-6.31675535184307,45.5675675675676,"IASubset"
"233",5.29016736401674,-3.61167071301892,49.0432357043236,"IASubset"
"234",1.71954166666667,-11.4514746227709,49.2611111111111,"IASubset"
"235",1.99102083333333,-12.0786179698217,38.5111111111111,"IASubset"
"236",0.935527777777778,-10.5421239140375,56.9824074074074,"IASubset"
"237",5.00821974965229,-3.58711516337849,49.8734353268428,"IASubset"
"238",2.54778472222222,-4.11351165980795,44.1277777777778,"IASubset"
"239",3.20338888888889,-8.85373799725651,48.4152777777778,"IASubset"
"240",4.6681658868618,-11.6098022568892,51.5759312320917,"IASubset"
"241",5.31745597775718,-11.0279865902356,43.772937905468,"IASubset"
"242",4.15023611111111,-4.25868770004573,66.3037037037037,"IASubset"
"243",3.30292769965657,-3.09450118642319,71.9145775301764,"IASubset"
"244",3.80160418539606,-5.58663864810437,51.5716312056738,"IASubset"
"245",3.89257858209992,-8.94760614272809,49.9990619136961,"IASubset"
"246",1.58192814707771,-10.9480122324159,28.9174311926606,"IASubset"
"247",5.95901935945173,-18.3687502956341,58.7950191570881,"IASubset"
"248",6.27886574074074,-3.78200731595793,62.8490740740741,"IASubset"
"249",5.21181944444444,-6.65980795610425,46.5319444444444,"IASubset"
"250",4.79128066110596,-27.0550578381904,62.2233549582947,"IASubset"
"251",1.40107765443519,-14.1966735253772,46.9369202226345,"IASubset"
"252",3.28175451807229,-21.5034865112026,52.462037037037,"IASubset"
"253",2.67003145002728,-13.4573670243452,42.8897196261682,"IASubset"
"254",5.75365330848089,-1.62455559007283,36.1360671015843,"IASubset"
"255",1.89895138888889,-5.25891632373114,54.1236111111111,"IASubset"
"256",3.88915605584732,-3.30561271147691,42.8138888888889,"IASubset"
"257",5.11550694444444,-3.43235596707819,47.3208333333333,"IASubset"
"258",1.42602083333333,-19.5250342935528,48.9861111111111,"IASubset"
"259",5.17847916666667,-12.8613683127572,55.0555555555556,"IASubset"
"260",2.59607401204647,-30.4117896085768,36.404077849861,"IASubset"
"261",2.21365439535921,-21.3643118427069,40.8527777777778,"IASubset"
"262",1.66955555555556,-5.0252914951989,38.3763888888889,"IASubset"
"263",5.77013085789872,-2.34796949082663,36.1539888682746,"IASubset"
"264",5.96801388888889,-2.63846021947874,54.1916666666667,"IASubset"
"265",5.33230717817957,-3.70473394117344,43.7218358831711,"IASubset"
"266",2.32960185185185,-13.4759373571102,42.6638888888889,"IASubset"
"267",1.37930092592593,-26.2677183356196,47.1185185185185,"IASubset"
"268",5.92112047483983,-4.62910895900587,100,"IASubset"
"269",3.80558672829084,-21.2892857567224,47.9499518768046,"IASubset"
"270",1.65173654221527,-14.6353196772191,40.1312849162011,"IASubset"
"271",1.02648148148148,-22.1996456332876,37.9935185185185,"IASubset"
"272",2.8969375,-4.89368998628258,29.8763888888889,"IASubset"
"273",4.84627777777778,-0.892918381344307,47.5875,"IASubset"
"274",1.24875626083606,-18.43940683979,42.4683908045977,"IASubset"
"275",6.1013459759482,-23.8929302410471,36.7338965153115,"IASubset"
"276",3.49666666666667,-4.07921810699588,63.9013888888889,"IASubset"
"277",6.07432832804301,-20.3023000169119,62.841095890411,"IASubset"
"278",5.69946808510638,-13.5986911981362,66.0527289546716,"IASubset"
"279",2.49584063428829,-12.0872450909591,53.3621169916435,"IASubset"
"280",2.06149789029536,-12.1136983209182,51.7932489451477,"IASubset"
"281",0.81919067723887,-12.396833561957,63.1416666666667,"IASubset"
"282",4.36352264920567,-15.8501270878722,58.9073529411765,"IASubset"
"283",2.39514814814815,-24.345564700503,50.5444444444444,"IASubset"
"284",2.86286805555556,-9.63177297668038,57.8805555555556,"IASubset"
"285",6.2636838023088,-10.870839918459,74.8033395176252,"IASubset"
"286",3.74501842340523,-1.59013722520538,58.6078066914498,"IASubset"
"287",5.5695625,-4.24811385459534,42.5791666666667,"IASubset"
"288",1.4025625,-19.2206790123457,38.0736111111111,"IASubset"
"289",6.35532040229885,-28.8832718414455,52.595785440613,"IASubset"
"290",4.35542207792208,-10.0614420852516,43.3525046382189,"IASubset"
"291",2.5642037037037,-24.6067672610882,43.1796296296296,"IASubset"
"292",2.23085185185185,-11.2465706447188,50.7759259259259,"IASubset"
"293",4.84467361111111,-3.9673353909465,59.2833333333333,"IASubset"
"294",6.33057924003707,-11.1996132678864,42.1844300278035,"IASubset"
"295",0.813804287867886,-12.6772937710438,58.407196969697,"IASubset"
"296",4.6245,-5.502829218107,61.5486111111111,"IASubset"
"297",0.72812962962963,-9.8393918609968,46.7814814814815,"IASubset"
"298",5.11279677149956,-19.2396001696528,75.7130919220056,"IASubset"
"299",2.80043055555556,-8.26931870141747,37.0759259259259,"IASubset"
"300",4.60824904318127,-7.07485211501276,44.2752548656163,"IASubset"
"301",5.4826561869503,-5.62445966040737,58.7380952380952,"IASubset"
"302",4.85625181058496,-1.99138673557278,64.0139534883721,"IASubset"
"303",4.89931274177193,-3.0911501220552,68.081362346263,"IASubset"
"304",3.16899305555556,-14.9648491083676,46.0972222222222,"IASubset"
"305",3.30292769965657,-3.09450118642319,71.9145775301764,"IASubset"
"306",4.80750694444444,-15.897633744856,47.6638888888889,"IASubset"
"307",3.46673715452879,-18.5197221362495,41.4243268337976,"IASubset"
"308",3.15999819386494,-2.24179673414722,50.7037552155772,"IASubset"
"309",3.58445207626683,-27.4279835390946,53.2298424467099,"IASubset"
"310",5.83468030497325,-3.79831384467453,54.1543810848401,"IASubset"
"311",3.951218721038,-10.0105264362292,53.1899907321594,"IASubset"
"312",5.88777932194388,-4.16106683335938,53.606188466948,"IASubset"
"313",6.19235181743081,-1.89957704618199,34.7509259259259,"IASubset"
"314",3.06477435382556,-22.5598691060538,89.0593141797961,"IASubset"
"315",5.84583375670613,-9.2539781483213,49.2117812061711,"IASubset"
"316",4.88676030359933,-17.1782780301987,61.0390334572491,"IASubset"
"317",5.11339136490251,-3.25398053578184,51.9512534818941,"IASubset"
"318",2.14674698795181,-19.6093204727743,40.062094531974,"IASubset"
"319",4.2878853942487,-4.50484057198685,49.4244604316547,"IASubset"
"320",3.22261111111111,-14.2108196159122,44.1111111111111,"IASubset"
"321",5.31366666666667,-3.37019890260631,59.5944444444444,"IASubset"
"322",3.06246064735733,-25.5568031939543,52.9220404234841,"IASubset"
"323",2.57798148148148,-23.5279492455418,46.0944444444444,"IASubset"
"324",4.00131218346586,-5.77355028280083,57.6387582314205,"IASubset"
"325",3.41965629079915,-24.5561842706904,43.3305555555556,"IASubset"
"326",5.23615491651206,-12.5434618291761,49.1123491179201,"IASubset"
"327",4.80824305555556,-4.27340534979424,56.9930555555556,"IASubset"
"328",5.29344228094576,-3.77470423599306,56.3741307371349,"IASubset"
"329",1.69671584334668,-8.19633203075469,63.4659197012138,"IASubset"
"330",3.50658333333333,-15.8942043895748,46.4513888888889,"IASubset"
"331",5.01487449638522,-6.27818128745342,61.8887343532684,"IASubset"
"332",4.3000883290267,-11.7082974447316,47.0325581395349,"IASubset"
"333",3.79554840472857,-25.9049680478252,44.430426716141,"IASubset"
"334",5.73394691550477,-4.69022138285595,62.8696883852691,"IASubset"
"335",3.9146875,-8.40749314128944,60.7930555555556,"IASubset"
"336",4.80419743510495,-2.2819281769899,50.7150997150997,"IASubset"
"337",5.23615491651206,-12.5434618291761,49.1123491179201,"IASubset"
"338",5.62479776926325,-10.4352797551498,54.7674094707521,"IASubset"
"339",2.3412809651622,-6.38920353779792,53.2900834105653,"IASubset"
"340",4.41945431094944,-5.88582884879181,55.9031339031339,"IASubset"
"341",4.27259177679883,-5.45385326589438,49.7033773861968,"IASubset"
"342",2.44443254213435,-8.66182679435692,35.0268767377201,"IASubset"
"343",5.92112047483983,-4.62910895900587,100,"IASubset"
"344",2.41305092592593,-7.64460448102424,67.6092592592593,"IASubset"
"345",4.00131218346586,-5.77355028280083,57.6387582314205,"IASubset"
"346",2.49584063428829,-12.0872450909591,53.3621169916435,"IASubset"
"347",5.09951766236724,-1.54984670684005,45.3577545195052,"IASubset"
"348",5.23007638888889,-16.9272976680384,47.4708333333333,"IASubset"
"349",3.36059650054587,-0.684395131183694,50.3220815752461,"IASubset"
"350",5.63016396783716,-26.6245609217497,48.7244897959184,"IASubset"
"351",2.84793843669251,-3.68906115417743,57.3153488372093,"IASubset"
"352",4.76998593980197,-10.1368189033931,64.1174838112859,"IASubset"
"353",1.95040277777778,-17.4434156378601,58.7486111111111,"IASubset"
"354",5.69254451411644,-4.88282067378113,61,"IASubset"
"355",4.55247282188177,-12.7793252862891,43.0974930362117,"IASubset"
"356",4.21118614174122,-2.00871863522466,60.5134383688601,"IASubset"
"357",4.6806193895793,-10.1885125522052,100,"IASubset"
"358",4.9764089263035,-10.0348402155631,61.2715477293791,"IASubset"
"359",3.02668055555556,-4.84739368998628,45.1055555555556,"IASubset"
"360",2.71289814814815,-8.67798353909465,78.4796296296296,"IASubset"
"361",4.3619375,-2.94924554183813,46.0444444444444,"IASubset"
"362",0.870342592592593,-24.4198673982625,45.7148148148148,"IASubset"
"363",4.79088194444444,-1.46519204389575,51.1694444444444,"IASubset"
"364",1.76584027777778,-5.43167009602195,48.9444444444444,"IASubset"
"365",6.13840888066605,-6.80228640604835,49.2802960222017,"IASubset"
"366",4.29217524370988,-21.7438271604938,47.7148148148148,"IASubset"
"367",3.17878987217253,-18.4160855904785,43.2071901608325,"IASubset"
"368",5.12999537037037,-19.3358481938729,57.3555555555556,"IASubset"
"369",6.22636009020783,-2.69202441077441,69.2159090909091,"IASubset"
"370",4.00268716678966,-12.3665037404195,64.4684014869889,"IASubset"
"371",5.01487449638522,-6.27818128745342,61.8887343532684,"IASubset"
"372",3.44162155569298,-15.381364667079,34.1846011131725,"IASubset"
"373",5.13256611055703,-0.598739312890698,48.3653032440056,"IASubset"
"374",4.11148611111111,-0.765889346136262,39.5666666666667,"IASubset"
"375",5.47956380650808,-20.1034522176497,70.7194444444444,"IASubset"
"376",3.10504166666667,-4.37285665294925,49.8541666666667,"IASubset"
"377",4.91105006954103,-2.82473943577328,49.2753824756606,"IASubset"
"378",3.13610819457293,-7.69366498783705,34.5605920444033,"IASubset"
"379",5.05602071131483,-2.30247804321879,63.7734487734488,"IASubset"
"380",5.7573504867872,-2.13920225278593,55.855354659249,"IASubset"
"381",4.11031944444444,-7.09562185642432,96.7351851851852,"IASubset"
"382",2.00419698631833,-11.9141528665338,39.7588126159555,"IASubset"
"383",5.1424548201981,-5.39499188014039,78.975954738331,"IASubset"
"384",5.07477777777778,-3.56438614540466,46.5055555555556,"IASubset"
"385",4.52315199321854,-13.1610620383284,56.8284518828452,"IASubset"
"386",5.73394691550477,-4.69022138285595,62.8696883852691,"IASubset"
"387",2.7000503029464,-21.3469828852005,56.1008563273073,"IASubset"
"388",4.06973611111111,-9.03235025148606,82.5462962962963,"IASubset"
"389",3.55323577643909,-3.14671925011431,68.3407407407407,"IASubset"
"390",5.49185816848837,-3.31046115261662,46.1688125894134,"IASubset"
"391",4.05750694444444,-5.42952674897119,59.1611111111111,"IASubset"
"392",2.60506692804963,-26.9342568479938,51.039100684262,"IASubset"
"393",5.7484603206286,-14.6775950523579,43.4563567362429,"IASubset"
"394",3.68834259259259,-10.7667466849566,68.3648148148148,"IASubset"
"395",5.30360416666667,-2.27966392318244,53.0402777777778,"IASubset"
"396",4.23056944444444,-20.4303840877915,53.7958333333333,"IASubset"
"397",4.13901388888889,-9.96484910836763,35.8953703703704,"IASubset"
"398",3.95703472222222,-0.312499999999998,44.5138888888889,"IASubset"
"399",6.02500531311256,-3.69659662757775,53.6312849162011,"IASubset"
"400",6.05505193283247,-9.6892294593444,51.2471264367816,"IASubset"
"401",2.00350694444444,-21.0858196159122,54.1361111111111,"IASubset"
"402",5.04405466736362,-15.4150505154521,55.530612244898,"IASubset"
"403",5.88330555555556,-16.7764060356653,41.3944444444444,"IASubset"
