"","Date","ID","State","PM25FM","AQIcategory","PM25PAcor_withholding","RH","PM25cf1"
"6952",2019-08-26,"IA12","IA",8.5,"Good",7.26665855228355,74.0431154381085,13.9778833159481
"6953",2019-10-12,"IA12","IA",4.9,"Good",4.72711450021037,47.1548117154812,5.60990867619712
"6954",2019-07-19,"IA12","IA",8.7,"Good",7.95663765174294,58.0402777777778,12.9017916666667
"6955",2019-09-07,"IA12","IA",6.6,"Good",4.55857384421447,58.0222531293463,6.87276077885953
"6956",2019-06-02,"IA12","IA",8.7,"Good",9.20402638192281,43.5195530726257,13.0272559357542
"6957",2019-12-27,"IA12","IA",17.7,"Moderate",15.0346135432101,59.0987482614743,25.6066411682893
"6958",2019-10-04,"IA12","IA",1.8,"Good",1.24603134080858,63.0518934081346,1.72080012940311
"6959",2019-11-20,"IA12","IA",10.5,"Moderate",12.4709058398667,68.0944444444444,22.3526944444444
"6960",2019-12-24,"IA12","IA",14.2,"Moderate",16.5661717625627,61.484593837535,28.6657174937014
"6961",2019-12-21,"IA12","IA",14.8,"Moderate",15.9548009176149,62.7907303370786,27.7691605024969
"6962",2019-06-18,"IA12","IA",9.7,"Moderate",14.0295981979327,57.1036931818182,23.5375450831331
"6963",2019-11-29,"IA12","IA",11.4,"Moderate",14.2455283513342,73.6090651558074,26.2924790683034
"6964",2019-07-27,"IA12","IA",14.5,"Moderate",15.7982060589765,56.7194444444444,26.6189375
"6965",2019-09-22,"IA12","IA",3.4,"Good",2.38217195240705,79.3152777777778,6.07294444444444
"6966",2019-12-22,"IA12","IA",12,"Moderate",13.4273566590529,63.183908045977,23.3432606305581
"6967",2019-12-10,"IA12","IA",6.6,"Good",3.90333097312431,50.9785407725322,4.69844208228156
"6968",2019-09-17,"IA12","IA",10.9,"Moderate",15.1747545176682,71.1611111111111,27.5886597222222
"6969",2019-09-20,"IA12","IA",13.2,"Moderate",15.9054763989181,61.5118549511855,27.4978969312679
"6970",2019-08-11,"IA12","IA",9.9,"Good",8.11668762661626,65.5371669004208,14.26301542777
"6971",2019-09-11,"IA12","IA",15.6,"Moderate",18.2397299528831,63.0252454417952,31.8551670527841
"6972",2019-11-15,"IA12","IA",19.6,"Moderate",19.8250525959871,56.4214992927864,33.717701870187
"6973",2019-12-23,"IA12","IA",15.8,"Moderate",18.4291421240573,63.6128133704735,32.2755273734183
"6974",2019-12-28,"IA12","IA",14.6,"Moderate",16.803999335474,81.1305555555556,31.9108198694174
"6975",2019-12-13,"IA12","IA",23.5,"Moderate",24.0267189241587,65.4152777777778,42.4618194444444
"6976",2019-09-18,"IA12","IA",12.4,"Moderate",15.4357228040343,62.7583333333333,26.8439236111111
"6977",2019-07-02,"IA12","IA",10.9,"Good",10.5951518738834,55.7190542420028,17.2475942280946
"6978",2019-09-27,"IA12","IA",5.7,"Good",5.21288117841792,68.6717663421419,9.56360917941586
"6979",2019-06-15,"IA12","IA",6.8,"Good",7.21242252099115,68.979020979021,13.1539361888112
"6980",2019-12-11,"IA12","IA",13.7,"Moderate",13.2230521894704,57.489539748954,22.1625917396247
"6981",2019-07-28,"IA12","IA",14.9,"Moderate",17.9758895339722,53.0333333333333,29.9513125
"6982",2019-07-08,"IA12","IA",30,"UHSG",37.1615669286942,50.471488178025,63.6088046380003
"6983",2019-11-16,"IA12","IA",28.2,"Moderate",32.9566416768431,64.1359084406295,58.1151122943117
"6984",2019-06-13,"IA12","IA",4,"Good",4.55312046603343,46.5319444444444,5.21181944444444
"6985",2019-12-26,"IA12","IA",11.3,"Good",11.1800357108615,66.6379310344828,19.8540307617584
"6986",2019-11-14,"IA12","IA",14.8,"Moderate",13.8546723051731,56.3194444444444,23.1146111111111
"6987",2019-09-08,"IA12","IA",6.8,"Good",6.6139313994256,75.1819444444444,12.9839375
"6988",2019-10-07,"IA12","IA",3.3,"Good",2.8159662738905,55.9,3.47727083333333
"6989",2019-08-02,"GA1","GA",8.645833,"Good",9.10591081241537,59.5972222222222,16.189375
"6990",2019-08-03,"GA1","GA",7.704167,"Good",8.01466567670839,56.4555555555556,13.5925486111111
"6991",2019-08-04,"GA1","GA",6.3,"Good",6.06186314960788,59.0850767085077,10.3005709238043
"6992",2019-08-05,"GA1","GA",8.025,"Good",8.15583496586925,62.1098748261474,14.7903058742853
"6993",2019-08-06,"GA1","GA",9.441667,"Good",10.0179626076549,57.2666666666667,17.5458402777778
"6994",2019-08-07,"GA1","GA",11.745833,"Moderate",12.8339416050708,53.7638888888889,22.3404027777778
"6995",2019-08-08,"GA1","GA",8.9125,"Good",8.97402592286655,51.2572298325723,14.5682766385455
"6996",2019-08-10,"GA1","GA",9.754167,"Good",10.7611751610771,58.7765363128492,19.2110265363129
"6997",2019-08-11,"GA1","GA",11.020833,"Moderate",12.2173131614092,56.8208333333333,21.6665694444444
"6998",2019-08-12,"GA1","GA",11.679167,"Moderate",14.4689025594526,55.0944444444444,25.6766180555556
"6999",2019-08-13,"GA1","GA",11.808333,"Moderate",14.3559402265419,52.7816411682893,25.0813977746871
"7000",2019-08-14,"GA1","GA",6.686957,"Good",6.9013322500493,55.9106317411402,11.3800432917262
"7001",2019-08-16,"GA1","GA",8.604167,"Good",9.56629823192603,49.9222222222222,15.4784444444444
"7002",2019-08-17,"GA1","GA",10.125,"Good",10.8964147634699,50.1430555555556,18.0511111111111
"7003",2019-08-18,"GA1","GA",10.395833,"Good",11.4406807055948,52.2222222222222,19.4304166666667
"7004",2019-08-19,"GA1","GA",7.478261,"Good",7.46131949105048,56.5944444444444,12.5601805555556
"7005",2019-08-20,"GA1","GA",5.433333,"Good",5.32865074929895,53.2166666666667,7.9386875
"7006",2019-08-21,"GA1","GA",7.645833,"Good",4.2815976425307,54.9180555555556,6.22146527777778
"7007",2019-08-22,"GA1","GA",8.795833,"Good",4.79866209732783,50.5829846582985,6.49554393305439
"7008",2019-08-23,"GA1","GA",5.504167,"Good",5.02708655133532,54.2902777777778,7.53994444444444
"7009",2019-08-24,"GA1","GA",6.9625,"Good",6.57787610937033,62.1875,11.7940416666667
"7010",2019-08-25,"GA1","GA",5.629167,"Good",4.52197418313916,62.3041666666667,7.89279861111111
"7011",2019-08-26,"GA1","GA",6.15,"Good",5.56139046905279,64.5458333333333,10.2429930555556
"7012",2019-08-27,"GA1","GA",6.366667,"Good",5.80611988246851,67.5361111111111,11.2007361111111
"7013",2019-08-28,"GA1","GA",7.278261,"Good",6.17115889334743,55.0962343096234,9.85393305439331
"7014",2019-08-29,"GA1","GA",6.975,"Good",6.71087300446043,49.6986111111111,9.99670833333333
"7015",2019-08-30,"GA1","GA",7.833333,"Good",7.43604233204736,51.4472222222222,11.6666944444444
"7016",2019-08-31,"GA1","GA",9.533333,"Good",9.33695742046639,55.2611111111111,15.917875
"7017",2019-09-01,"GA1","GA",9.759091,"Good",9.54770606867154,57.7972222222222,16.7362361111111
"7018",2019-09-02,"GA1","GA",8.8875,"Good",9.07400556897343,53.6111111111111,15.1454861111111
"7019",2019-09-12,"GA1","GA",15.454167,"Moderate",16.6432154207946,51.2388888888889,29.1896527777778
"7020",2019-09-13,"GA1","GA",14.845833,"Moderate",15.4055714074844,53.5194444444444,27.2041041666667
"7021",2019-09-14,"GA1","GA",10.4,"Good",11.4105689739271,57.8472222222222,20.2967430555556
"7022",2019-09-15,"GA1","GA",9.854167,"Good",10.1731049070142,56.3041666666667,17.6836180555556
"7023",2019-09-16,"GA1","GA",11.454167,"Moderate",12.1829073330063,51.5694444444444,20.7385694444444
"7024",2019-09-17,"GA1","GA",12.783333,"Moderate",13.3204439222848,48.9152777777778,22.4718680555556
"7025",2019-09-18,"GA1","GA",11.520833,"Good",11.9706628471565,53.6183844011142,20.6703203342618
"7026",2019-09-19,"GA1","GA",6.85,"Good",6.53200453492251,43.5680555555556,8.64885416666667
"7027",2019-09-20,"GA1","GA",7.929167,"Good",7.49538319213072,45.8680555555556,10.8636319444444
"7028",2019-09-21,"GA1","GA",7.866667,"Good",6.92622405926805,49.9222222222222,10.4440833333333
"7029",2019-09-22,"GA1","GA",7.408333,"Good",6.16817488168842,50.8625,9.15297222222222
"7030",2019-09-23,"GA1","GA",8.579167,"Good",7.67454878257814,49.8805555555556,11.8642222222222
"7031",2019-09-24,"GA1","GA",10.1,"Good",9.75842964163085,49.2361111111111,15.7321458333333
"7032",2019-09-25,"GA1","GA",9.4875,"Good",9.05205273318101,50.5229485396384,14.5964812239221
"7033",2019-09-26,"GA1","GA",10.475,"Good",10.4014520232403,51.0111111111111,17.2498194444444
"7034",2019-09-27,"GA1","GA",11.275,"Good",11.7326642901098,49.9194444444444,19.6090347222222
"7035",2019-09-28,"GA1","GA",13.995833,"Moderate",15.9859870864694,56.0611961057024,28.7283101529903
"7036",2019-09-29,"GA1","GA",11.733333,"Moderate",12.8463886282539,58.5625,23.1521736111111
"7037",2019-09-30,"GA1","GA",12.83913,"Moderate",13.2193166887868,55.0986111111111,23.2944652777778
"7038",2019-10-01,"GA1","GA",15.779167,"Moderate",17.4157574432712,54.5152777777778,31.2008680555556
"7039",2019-10-02,"GA1","GA",16.995833,"Moderate",19.0764890760524,53.7969401947149,34.2497529693147
"7040",2019-10-03,"GA1","GA",17.625,"Moderate",19.6474373360229,51.2541666666667,34.9209166666667
"7041",2019-10-04,"GA1","GA",13.658333,"Moderate",13.9805724276019,48.3638888888889,23.6401180555556
"7042",2019-10-05,"GA1","GA",10.782609,"Good",10.2285589405683,56.5569444444444,17.830875
"7043",2019-10-06,"GA1","GA",7.65,"Good",4.92433884922296,58.5736111111111,8.04743055555556
"7044",2019-10-07,"GA1","GA",7.133333,"Good",5.25558878784818,57.6027777777778,8.51965972222222
"7045",2019-10-08,"GA1","GA",5.741667,"Good",4.72756358881985,57.0902777777778,7.42860416666667
"7046",2019-10-09,"GA1","GA",6,"Good",6.05522275309261,57.6968011126565,10.0599235048679
"7047",2019-10-10,"GA1","GA",7.495833,"Good",6.84904546864957,60.2375,11.9909027777778
"7048",2019-10-11,"GA1","GA",8.295833,"Good",8.0345039789551,55.3616133518776,13.4507293598362
"7049",2019-10-12,"GA1","GA",8.866667,"Good",8.30787306014189,52.2083333333333,13.4541805555556
"7050",2019-10-14,"GA1","GA",6.3,"Good",6.12055667173699,55.2228412256267,9.77823119777159
"7051",2019-10-15,"GA1","GA",8.566667,"Good",10.6002207701192,67.825,20.3900555555556
"7052",2019-10-17,"GA1","GA",5.0375,"Good",4.84701460092318,49.3777777777778,6.38982638888889
"7053",2019-10-18,"GA1","GA",6.804167,"Good",7.8611023047307,54.2916666666667,12.9443611111111
"7054",2019-10-21,"GA1","GA",8.15,"Good",7.38370024904981,63.9388888888889,13.6182847222222
"7055",2019-10-22,"GA1","GA",5.479167,"Good",5.06178281418652,54.0527777777778,7.56710416666667
"7056",2019-10-23,"GA1","GA",4.304167,"Good",3.75138267775991,50.8611111111111,4.54415972222222
"7057",2019-10-25,"GA1","GA",7.725,"Good",7.92378502968318,57.2472222222222,13.5492569444444
"7058",2019-10-28,"GA1","GA",7.9625,"Good",7.19965295455874,62.8543689320388,13.0892230794421
"7059",2019-10-29,"GA1","GA",11.445833,"Moderate",13.3029100318701,67.3763888888889,25.4701458333333
"7060",2019-10-30,"GA1","GA",6.391667,"Good",6.74908183668347,76.9694019471488,14.5480216736208
"7061",2019-10-31,"GA1","GA",4.804167,"Good",3.68767430203761,70.4436717663421,7.63855354659249
"7062",2019-11-01,"GA1","GA",7.2,"Good",7.53265808593772,52.9111111111111,12.0913333333333
"7063",2019-11-02,"GA1","GA",10.708333,"Good",10.6962833344245,53.5492753623188,18.2288550724638
"7064",2019-11-03,"GA1","GA",7.2875,"Good",7.55873856592994,53.964,12.3139733333333
"7065",2019-11-04,"GA1","GA",9.516667,"Good",8.78419160498696,55.2694444444444,14.8651736111111
"7066",2019-11-05,"GA1","GA",10.833333,"Good",10.6924966319018,56.4625,18.7000486111111
"7067",2019-11-06,"GA1","GA",13.870833,"Moderate",13.6362482569974,58.3699582753825,24.6267385257302
"7068",2019-11-07,"GA1","GA",14.2,"Moderate",14.3568188954432,64.1097222222222,26.9433888888889
"7069",2019-11-08,"GA1","GA",8.156522,"Good",7.55633489171274,58.3932584269663,13.0367696629213
"7070",2019-11-09,"GA1","GA",9.345833,"Good",8.1848148625103,54.2333333333333,13.5520694444444
"7071",2019-11-10,"GA1","GA",13.5125,"Moderate",13.1275825102936,56.4222222222222,23.3369027777778
"7072",2019-11-11,"GA1","GA",13.9375,"Moderate",14.3791950747788,56.9847222222222,25.8159791666667
"7073",2019-11-12,"GA1","GA",6.145833,"Good",5.98941227555953,60.1041666666667,10.3297708333333
"7074",2019-11-13,"GA1","GA",6.295833,"Good",6.37520424146914,44.4388888888889,8.49286111111111
"7075",2019-11-14,"GA1","GA",10.826087,"Good",10.2711541780696,48.7541666666667,16.6307152777778
"7076",2019-11-15,"GA1","GA",12.220833,"Good",10.9140580301195,70.105702364395,21.3630528511822
"7077",2019-11-16,"GA1","GA",10.854167,"Good",11.7297288822037,51.4,19.8465763888889
"7078",2019-11-17,"GA1","GA",8.979167,"Good",8.28357539260608,50.3527777777778,13.103125
"7079",2019-11-18,"GA1","GA",9.854167,"Good",11.2778201071224,49.5055555555556,18.6737222222222
"7080",2019-08-07,"GA1","GA",11.2,"Moderate",12.8339416050708,53.7638888888889,22.3404027777778
"7081",2019-08-08,"GA1","GA",8.5,"Good",8.97402592286655,51.2572298325723,14.5682766385455
"7082",2019-08-10,"GA1","GA",11,"Good",10.7611751610771,58.7765363128492,19.2110265363129
"7083",2019-08-11,"GA1","GA",11.5,"Moderate",12.2173131614092,56.8208333333333,21.6665694444444
"7084",2019-08-12,"GA1","GA",12.9,"Moderate",14.4689025594526,55.0944444444444,25.6766180555556
"7085",2019-08-13,"GA1","GA",12.5,"Moderate",14.3559402265419,52.7816411682893,25.0813977746871
"7086",2019-08-14,"GA1","GA",7,"Good",6.9013322500493,55.9106317411402,11.3800432917262
"7087",2019-08-16,"GA1","GA",9.5,"Good",9.56629823192603,49.9222222222222,15.4784444444444
"7088",2019-08-17,"GA1","GA",10.4,"Good",10.8964147634699,50.1430555555556,18.0511111111111
"7089",2019-08-18,"GA1","GA",10.4,"Good",11.4406807055948,52.2222222222222,19.4304166666667
"7090",2019-08-19,"GA1","GA",7.9,"Good",7.46131949105048,56.5944444444444,12.5601805555556
"7091",2019-08-20,"GA1","GA",5.1,"Good",5.32865074929895,53.2166666666667,7.9386875
"7092",2019-08-21,"GA1","GA",8.3,"Good",4.2815976425307,54.9180555555556,6.22146527777778
"7093",2019-08-22,"GA1","GA",9,"Good",4.79866209732783,50.5829846582985,6.49554393305439
"7094",2019-08-23,"GA1","GA",6.5,"Good",5.02708655133532,54.2902777777778,7.53994444444444
